molecule_chembl_id,canonical_smiles,standard_value,curated_smiles,pIC50,inchikey
CHEMBL5394194,COc1cc2c(cc1OC)CN(C(=O)c1cc3cc(-c4cccc(C)c4)ccc3[nH]1)CC2,848.0,COc1cc2c(cc1OC)CN(C(=O)c1cc3cc(-c4cccc(C)c4)ccc3[nH]1)CC2,6.071604147743286,GNDFKCXTFSPXNY-UHFFFAOYSA-N
CHEMBL472761,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc4ccccc4n3)cc1)CC2,850.0,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc4ccccc4n3)cc1)CC2,6.070581074285707,SVOYOGJLJFYPQH-UHFFFAOYSA-N
CHEMBL4786182,Cc1cc(Nc2ccc(C(F)(F)F)cc2)n2nc(SCc3nc4ccccc4[nH]3)nc2n1,850.0,Cc1cc(Nc2ccc(C(F)(F)F)cc2)n2nc(SCc3nc4ccccc4[nH]3)nc2n1,6.070581074285707,AKLFYJQLYZYBEY-UHFFFAOYSA-N
CHEMBL3596501,CCOC(=O)C1=CN(Cc2ccccc2)c2ccccc2C1c1cccc(OC)c1,860.0,CCOC(=O)C1=CN(Cc2ccccc2)c2ccccc2C1c1cccc(OC)c1,6.0655015487564325,LCNHSIDFXWNVAK-UHFFFAOYSA-N
CHEMBL3809832,COc1ccc(/C=C/C(=O)c2cccc(Nc3ncnc4cc(OC)c(OC)cc34)c2)cc1OC,860.0,COc1ccc(/C=C/C(=O)c2cccc(Nc3ncnc4cc(OC)c(OC)cc34)c2)cc1OC,6.0655015487564325,ROCWBTOPJAVZHR-CSKARUKUSA-N
CHEMBL3233493,COc1cc(C(=O)/C=C/C=C/c2ccccc2SC)cc(OC)c1OC,870.0,COc1cc(C(=O)/C=C/C=C/c2ccccc2SC)cc(OC)c1OC,6.060480747381382,NXHTZUNYDKSVAF-TWHYHQCRSA-N
CHEMBL5407483,COc1ccc(-c2ccc3[nH]c(C(=O)N4CCc5cc(OC)c(OC)cc5C4)cc3c2)cc1OC,876.0,COc1ccc(-c2ccc3[nH]c(C(=O)N4CCc5cc(OC)c(OC)cc5C4)cc3c2)cc1OC,6.057495893831919,HQBKMRFWQCSEJP-UHFFFAOYSA-N
CHEMBL5079104,COc1cc(C[C@H]2CN3C(=O)[C@]4(O)[C@@H](c5ccccc5)c5c(cc6c(c5OC)OCO6)[C@@H]4[C@H]3CN2C(C)=O)cc2c1OCO2,880.0,COc1cc(C[C@H]2CN3C(=O)[C@]4(O)[C@@H](c5ccccc5)c5c(cc6c(c5OC)OCO6)[C@@H]4[C@H]3CN2C(C)=O)cc2c1OCO2,6.055517327849832,DUAOTFLIFONCQN-QGZVPWQWSA-N
CHEMBL4646781,COc1cc(C[C@H]2CN3C[C@]4(O)[C@@H](c5ccccc5)c5c(cc6c(c5OC)OCO6)[C@@H]4[C@H]3CN2C(C)=O)cc2c1OCO2,880.0,COc1cc(C[C@H]2CN3C[C@]4(O)[C@@H](c5ccccc5)c5c(cc6c(c5OC)OCO6)[C@@H]4[C@H]3CN2C(C)=O)cc2c1OCO2,6.055517327849832,AWGYFEUBGYGPIC-XYFQLPCYSA-N
CHEMBL5407159,COc1cc2c(cc1OC)CN(C(=O)c1cc3cc(-c4ccc(NC(=O)c5ccc(Cl)cc5)cc4)ccc3n1Cc1ccccc1)CC2,889.0,COc1cc2c(cc1OC)CN(C(=O)c1cc3cc(-c4ccc(NC(=O)c5ccc(Cl)cc5)cc4)ccc3n1Cc1ccccc1)CC2,6.051098239029786,YEJYLUGZGAQDHV-UHFFFAOYSA-N
CHEMBL1790684,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]([C@@H](C)CC)OC(=O)CN(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C1=O,890.0,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]([C@@H](C)CC)OC(=O)CN(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C1=O,6.050609993355087,RHWDFMQTQSGQIG-POGRDONZSA-N
CHEMBL370963,COc1cc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc(OC)c1OC,900.0,COc1cc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc(OC)c1OC,6.045757490560675,DYDFNKUHYXHWFM-UHFFFAOYSA-N
CHEMBL189669,CCCOc1cc2oc(-c3ccccc3)cc(=O)c2c(OC)c1OCCC,900.0,CCCOc1cc2oc(-c3ccccc3)cc(=O)c2c(OC)c1OCCC,6.045757490560675,GSOPTOPTGMYIOB-UHFFFAOYSA-N
CHEMBL4474386,Cc1c(C)c2ccc(OCCCCN3CCc4ccccc4C3)cc2oc1=O,910.0,Cc1c(C)c2ccc(OCCCCN3CCc4ccccc4C3)cc2oc1=O,6.040958607678906,FIZCTLFFIOOEEU-UHFFFAOYSA-N
CHEMBL5431081,COc1cc2c(cc1OC)CN(C(=O)c1cc3cc(-c4ccc(NC(=O)c5ccc(Cl)cc5)cc4)ccc3n1Cc1ccc(F)cc1)CC2,920.0,COc1cc2c(cc1OC)CN(C(=O)c1cc3cc(-c4ccc(NC(=O)c5ccc(Cl)cc5)cc4)ccc3n1Cc1ccc(F)cc1)CC2,6.036212172654444,VXUJIRNDYYCGPT-UHFFFAOYSA-N
CHEMBL4877841,COc1cc2c(cc1OC)CN(CCNC(=O)c1ccc(C)c(Nc3nccc(-c4ccccc4O)n3)c1)CC2,920.0,COc1cc2c(cc1OC)CN(CCNC(=O)c1ccc(C)c(Nc3nccc(-c4ccccc4O)n3)c1)CC2,6.036212172654444,FFPDKFRRKZGDQI-UHFFFAOYSA-N
CHEMBL5429916,COc1cc2c(cc1OC)CN(C(=O)c1cc3cc(-c4ccccc4Cl)ccc3[nH]1)CC2,933.0,COc1cc2c(cc1OC)CN(C(=O)c1cc3cc(-c4ccccc4Cl)ccc3[nH]1)CC2,6.0301183562535,RNTWNTDTKQJFFM-UHFFFAOYSA-N
CHEMBL4873838,COc1cc2c(cc1OC)CN(CCNC(=O)c1ccc(C)c(Nc3nccc(-c4cccs4)n3)c1)CC2,940.0,COc1cc2c(cc1OC)CN(CCNC(=O)c1ccc(C)c(Nc3nccc(-c4cccs4)n3)c1)CC2,6.026872146400302,ZBHYVGXHFABTBU-UHFFFAOYSA-N
CHEMBL5082328,COc1cc([C@H]2c3cnccc3C(=O)N3C[C@@H](C(=O)c4ccccc4)N(C(C)=O)C[C@H]23)cc2c1OCO2,940.0,COc1cc([C@H]2c3cnccc3C(=O)N3C[C@@H](C(=O)c4ccccc4)N(C(C)=O)C[C@H]23)cc2c1OCO2,6.026872146400302,QAQIXWAAUHTHBA-SLSDLSHTSA-N
CHEMBL5086802,COc1cc([C@H]2c3cnccc3C(=O)N3C[C@H](C(=O)c4ccccc4)N(C(C)=O)C[C@H]23)cc2c1OCO2,940.0,COc1cc([C@H]2c3cnccc3C(=O)N3C[C@H](C(=O)c4ccccc4)N(C(C)=O)C[C@H]23)cc2c1OCO2,6.026872146400302,QAQIXWAAUHTHBA-RQTOMXEWSA-N
CHEMBL5089749,COc1cc([C@H]2c3ccccc3C(=O)N3C[C@H](C(=O)c4ccccc4)NC[C@H]23)cc2c1OCO2,950.0,COc1cc([C@H]2c3ccccc3C(=O)N3C[C@H](C(=O)c4ccccc4)NC[C@H]23)cc2c1OCO2,6.022276394711152,MMBADSOVDPRXNV-LGVFNWMJSA-N
CHEMBL5402480,COc1cc2c(cc1OC)CN(C(=O)c1cc3cc(-c4ccc(F)cc4)ccc3[nH]1)CC2,959.0,COc1cc2c(cc1OC)CN(C(=O)c1cc3cc(-c4ccc(F)cc4)ccc3[nH]1)CC2,6.018181392829336,JUJRKSKALMDBTF-UHFFFAOYSA-N
CHEMBL5088832,C=C(c1ccccc1)[C@H]1CN2C(=O)c3ccncc3[C@H](c3cc(OC)c4c(c3)OCO4)[C@H]2CN1,970.0,C=C(c1ccccc1)[C@H]1CN2C(=O)c3ccncc3[C@H](c3cc(OC)c4c(c3)OCO4)[C@H]2CN1,6.013228265733755,MOWWAPPUHRKMJW-RQTOMXEWSA-N
CHEMBL3317919,COc1cc(OC)c(C(=O)Nc2ccc(-c3cc(F)cc(F)c3)cn2)cc1OC,970.0,COc1cc(OC)c(C(=O)Nc2ccc(-c3cc(F)cc(F)c3)cn2)cc1OC,6.013228265733755,UAVLUPLFJPDQJN-UHFFFAOYSA-N
CHEMBL2058786,O=C(c1ccccc1)c1ccc(OCC(O)CN2CCN(c3ccc(F)cc3)CC2)cc1,970.0,O=C(c1ccccc1)c1ccc(OCC(O)CN2CCN(c3ccc(F)cc3)CC2)cc1,6.013228265733755,HUVKXFPWQGYNJA-UHFFFAOYSA-N
CHEMBL5435709,COC(=O)/C(C#N)=C/c1cn(CC(=O)Nc2ccc(OC)cc2)c2ccccc12,983.0,COC(=O)/C(C#N)=C/c1cn(CC(=O)Nc2ccc(OC)cc2)c2ccccc12,6.007446482167865,RAJPEVIHJCKTGX-RVDMUPIBSA-N
CHEMBL4641589,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)/C=C/c3cccc(Oc4ccc(-c5ccccn5)cc4)n3)cc1)CC2,990.0,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)/C=C/c3cccc(Oc4ccc(-c5ccccn5)cc4)n3)cc1)CC2,6.00436480540245,DAFILJFYTCBHJA-OBGWFSINSA-N
CHEMBL5074563,COc1cc2c(cc1OC)CN(CCc1ccc(-n3nnc(-c4cc(Oc5ccncc5)ccc4NC(=O)c4cc(=O)c5ccccc5o4)n3)cc1)CC2,993.0,COc1cc2c(cc1OC)CN(CCc1ccc(-n3nnc(-c4cc(Oc5ccncc5)ccc4NC(=O)c4cc(=O)c5ccccc5o4)n3)cc1)CC2,6.0030507515046185,ZSZDLTGWRNLYQW-UHFFFAOYSA-N
CHEMBL1294,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,1000.0,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,6.0,LOUPRKONTZGTKE-LHHVKLHASA-N
CHEMBL1779519,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(C(=O)O)c(NC(=O)c4ccc5ncccc5c4)c3)cc1)CC2.O=C(O)C(F)(F)F,1000.0,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(C(=O)O)c(NC(=O)c4ccc5ncccc5c4)c3)cc1)CC2,6.0,FKSZETRAJNMSIC-UHFFFAOYSA-N
CHEMBL208204,O=C(Oc1ccccc1)N1C2C3C4N(C(=O)Oc5ccccc5)C5C(C1[C@]5(CO)[C@H]3c1ccccc1)[C@@H](c1ccccc1)[C@@]24CO,1000.0,O=C(Oc1ccccc1)N1C2C3C4N(C(=O)Oc5ccccc5)C5C(C1[C@]5(CO)[C@H]3c1ccccc1)[C@@H](c1ccccc1)[C@@]24CO,6.0,JOGUXZBUKZOXCC-LJZXZELSSA-N
CHEMBL379683,OC[C@]12C3C4C1N(Cc1ccccc1)C1C(C(N3Cc3ccccc3)[C@]1(CO)[C@H]4c1ccccc1)[C@H]2c1ccccc1,1000.0,OC[C@]12C3C4C1N(Cc1ccccc1)C1C(C(N3Cc3ccccc3)[C@]1(CO)[C@H]4c1ccccc1)[C@H]2c1ccccc1,6.0,PTAZQROEKWBGIK-WKJCGBECSA-N
CHEMBL4553878,COc1cc2c(cc1OC)CN(C/C=C/COc1ccc3c(C)c(C)c(=O)oc3c1)CC2,1000.0,COc1cc2c(cc1OC)CN(C/C=C/COc1ccc3c(C)c(C)c(=O)oc3c1)CC2,6.0,ANDDRXHQHKELJW-AATRIKPKSA-N
CHEMBL157101,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,1000.0,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,6.0,XMAYWYJOQHXEEK-UHFFFAOYSA-N
CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,1000.0,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,6.0,VFLDPWHFBUODDF-FCXRPNKRSA-N
CHEMBL5193426,C[C@@H]1OC(CC(=O)O)=Cc2c1c(O)c1c3c(c4n(c23)[C@H]([C@@H](C)O)CC4)C=CC1=O,1010.0,C[C@@H]1OC(CC(=O)O)=Cc2c1c(O)c1c3c(c4n(c23)[C@H]([C@@H](C)O)CC4)C=CC1=O,5.995678626217358,OCIPLYCMVXSIDW-BFVZDQMLSA-N
CHEMBL5574078,CCOc1cc2c(cc1OCC)-c1c(-c3ccc(F)cc3)c(/C=N/c3ccc(O)cc3)c(-c3ccccc3)n1CC2,1010.0,CCOc1cc2c(cc1OCC)-c1c(-c3ccc(F)cc3)c(/C=N/c3ccc(O)cc3)c(-c3ccccc3)n1CC2,5.995678626217358,MZLFKKSHGUCZMK-SEBMTOOBSA-N
CHEMBL5088206,COc1cc([C@H]2c3cnccc3C(=O)N3C[C@H](Cc4ccccc4)N(C(C)=O)C[C@H]23)cc2c1OCO2,1010.0,COc1cc([C@H]2c3cnccc3C(=O)N3C[C@H](Cc4ccccc4)N(C(C)=O)C[C@H]23)cc2c1OCO2,5.995678626217358,AAAXQCAHTZSFCV-CLLDFNAGSA-N
CHEMBL260599,COc1cc2c(cc1OC)CN(CC/C=C1\CCCc3c(OC)cccc31)CC2,1020.0,COc1cc2c(cc1OC)CN(CC/C=C1\CCCc3c(OC)cccc31)CC2,5.991399828238082,QBMVDXXIQASRIE-QGMBQPNBSA-N
CHEMBL4568020,COc1cc(OC)c(C(=O)/C=C/c2cccc(N3CCNCC3)c2)c(O)c1CC=C(C)C,1020.0,COc1cc(OC)c(C(=O)/C=C/c2cccc(N3CCNCC3)c2)c(O)c1CC=C(C)C,5.991399828238082,VGGWXFSSGAQHBY-PKNBQFBNSA-N
CHEMBL5069922,COc1cc([C@H]2c3cnccc3C(=O)N3C=CN(C(C)=O)C[C@H]23)cc2c1OCO2,1030.0,COc1cc([C@H]2c3cnccc3C(=O)N3C=CN(C(C)=O)C[C@H]23)cc2c1OCO2,5.987162775294828,PNHBXIUXNVZFEN-APWZRJJASA-N
CHEMBL4851447,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(C)c(Nc4nccc(-c5ccccc5)n4)c3)cc1)CC2,1030.0,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(C)c(Nc4nccc(-c5ccccc5)n4)c3)cc1)CC2,5.987162775294828,VRTFKLRXTIGBHN-UHFFFAOYSA-N
CHEMBL5076013,COc1c2c(cc3c1[C@H](c1ccccc1)[C@H]1C(=O)N4C[C@H](Cc5ccccc5)NC[C@@H]4[C@@H]31)OCO2,1030.0,COc1c2c(cc3c1[C@H](c1ccccc1)[C@H]1C(=O)N4C[C@H](Cc5ccccc5)NC[C@@H]4[C@@H]31)OCO2,5.987162775294828,ZTZYEKPSSYGCJU-MVZYNSITSA-N
CHEMBL4171781,COc1cccc(Nc2nc(-c3ccc(OC)c(OC)c3)nc3ccccc23)c1,1040.0,COc1cccc(Nc2nc(-c3ccc(OC)c(OC)c3)nc3ccccc23)c1,5.982966660701219,KPNOBVTYTANSBF-UHFFFAOYSA-N
CHEMBL4083797,Cc1cc(Nc2ccc(F)cc2)n2nc(SCc3ccccc3)nc2n1,1040.0,Cc1cc(Nc2ccc(F)cc2)n2nc(SCc3ccccc3)nc2n1,5.982966660701219,NKBNWYFLECFJMN-UHFFFAOYSA-N
CHEMBL5089017,C=C(c1ccccc1)[C@H]1CN2C(=O)c3ccccc3[C@H](c3cc(OC)c4c(c3)OCO4)[C@H]2CN1,1050.0,C=C(c1ccccc1)[C@H]1CN2C(=O)c3ccccc3[C@H](c3cc(OC)c4c(c3)OCO4)[C@H]2CN1,5.978810700930062,YDOPEPYTRAZEFR-PLXFJCCSSA-N
CHEMBL4863144,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccc(O)c5)n4)c3)cc1)CC2,1050.0,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccc(O)c5)n4)c3)cc1)CC2,5.978810700930062,ZVDGJXQHBHXCRR-UHFFFAOYSA-N
CHEMBL5416557,COc1ccc(-c2ccc3[nH]c(C(=O)N4CCc5cc(OC)c(OC)cc5C4)cc3c2)cc1,1063.0,COc1ccc(-c2ccc3[nH]c(C(=O)N4CCc5cc(OC)c(OC)cc5C4)cc3c2)cc1,5.973466735476704,XIYBGJRACFZLIG-UHFFFAOYSA-N
CHEMBL2369619,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]([C@@H](C)CC)OC(=O)[C@H]([C@H](C)CO)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C1=O,1090.0,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]([C@@H](C)CC)OC(=O)[C@H]([C@H](C)CO)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C1=O,5.962573502059376,UYMZQZSAAAVOHF-SDVDAVRTSA-N
CHEMBL4641324,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)C(O)c3c(-c4ccccc4)n(C)c4ccccc34)cc1)CC2,1100.0,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)C(O)c3c(-c4ccccc4)n(C)c4ccccc34)cc1)CC2,5.958607314841775,KMFZXLMKEKPZFV-UHFFFAOYSA-N
CHEMBL4636390,COc1c2c(cc3c1[C@H](c1ccccc1)[C@H]1C(=O)N4C[C@H](Cc5ccccc5)N(C(C)=O)C[C@@H]4[C@@H]31)OCO2,1100.0,COc1c2c(cc3c1[C@H](c1ccccc1)[C@H]1C(=O)N4C[C@H](Cc5ccccc5)N(C(C)=O)C[C@@H]4[C@@H]31)OCO2,5.958607314841775,VTOITEGQWZFNRK-NCPBTPGXSA-N
CHEMBL3220346,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](COC(=O)CCCCCCCCCCC(=O)OC[C@@H]4C=C[C@H](n5cnc6c(NC7CC7)nc(N)nc65)C4)C3)c2n1,1100.0,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](COC(=O)CCCCCCCCCCC(=O)OC[C@@H]4C=C[C@H](n5cnc6c(NC7CC7)nc(N)nc65)C4)C3)c2n1,5.958607314841775,OBBWISLGLZRWIF-HHGOQMMWSA-N
CHEMBL1790690,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H](C(C)C)OC(=O)[C@H](C(C)(C)O)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C1=O,1100.0,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H](C(C)C)OC(=O)[C@H](C(C)(C)O)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C1=O,5.958607314841775,SCMFDLJANPJUPW-RQCIRJHXSA-N
CHEMBL17157,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,1100.0,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,5.958607314841775,GUGOEEXESWIERI-UHFFFAOYSA-N
CHEMBL4171304,COc1cccc(-c2nc(Nc3ccc(OC)c(OC)c3)c3ccccc3n2)c1,1100.0,COc1cccc(-c2nc(Nc3ccc(OC)c(OC)c3)c3ccccc3n2)c1,5.958607314841775,PKJKNHPJEVFATH-UHFFFAOYSA-N
CHEMBL1643342,COc1cc(CCC(=O)O[C@H]2CC[C@@H](N(C)[C@H]3CC[C@@H](OC(=O)c4cc(OC)c(OC)c(OC)c4)CC3)CC2)cc(OC)c1OC,1100.0,COc1cc(CCC(=O)O[C@H]2CC[C@@H](N(C)[C@H]3CC[C@@H](OC(=O)c4cc(OC)c(OC)c(OC)c4)CC3)CC2)cc(OC)c1OC,5.958607314841775,JXCYICKXOWATCA-PVCJUVKBSA-N
CHEMBL5279701,c1ccc(CCN2CCN(c3ncnc4c3[nH]c3ccccc34)CC2)cc1,1110.0,c1ccc(CCN2CCN(c3ncnc4c3[nH]c3ccccc34)CC2)cc1,5.954677021213342,WSQDGWOFRGACTF-UHFFFAOYSA-N
CHEMBL1253375,CC(C)(C)OC(=O)[C@H](CCCCNC(=O)OCc1ccccc1)NC(=O)[C@@H]1C[C@@H](OCC2CCCCC2)CN1C(=O)OC(C)(C)C,1130.0,CC(C)(C)OC(=O)[C@H](CCCCNC(=O)OCc1ccccc1)NC(=O)[C@@H]1C[C@@H](OCC2CCCCC2)CN1C(=O)OC(C)(C)C,5.94692155651658,PJBWRSPVKCDCKE-ULNSLHSMSA-N
CHEMBL4791933,Cc1cc(Nc2ccc3c(C)cc(=O)oc3c2)n2nc(SCc3nc4ccccc4[nH]3)nc2n1,1140.0,Cc1cc(Nc2ccc3c(C)cc(=O)oc3c2)n2nc(SCc3nc4ccccc4[nH]3)nc2n1,5.943095148663527,WABBRQRQLDZQOT-UHFFFAOYSA-N
CHEMBL3233497,COc1ccc2c(c1)C(=O)/C(=C/C=C/c1cc(OC)c(OC)c(OC)c1)C2,1148.15,COc1ccc2c(c1)C(=O)/C(=C/C=C/c1cc(OC)c(OC)c(OC)c1)C2,5.940001369850308,WPQGJVJQDBUWSD-OWRQJNCQSA-N
CHEMBL4634027,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)/C=C/c3ccc(Oc4c(I)cc(-c5ccccn5)cc4I)nc3)cc1)CC2,1180.0,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)/C=C/c3ccc(Oc4c(I)cc(-c5ccccn5)cc4I)nc3)cc1)CC2,5.928117992693875,DDFDEZGPWSNEIN-XYOKQWHBSA-N
CHEMBL4856328,COc1cc2c(cc1OC)CN(CCNC(=O)c1ccc(C)c(Nc3nccc(-c4ccc(C)cc4)n3)c1)CC2,1180.0,COc1cc2c(cc1OC)CN(CCNC(=O)c1ccc(C)c(Nc3nccc(-c4ccc(C)cc4)n3)c1)CC2,5.928117992693875,UGDLZGDJAJYKGS-UHFFFAOYSA-N
CHEMBL5417686,COc1cc(Cn2c(C(=O)N3CCc4cc(OC)c(OC)cc4C3)cc3cc(-c4ccc(NC(=O)c5ccc(Cl)cc5)cc4)ccc32)cc(OC)c1,1188.0,COc1cc(Cn2c(C(=O)N3CCc4cc(OC)c(OC)cc4C3)cc3cc(-c4ccc(NC(=O)c5ccc(Cl)cc5)cc4)ccc32)cc(OC)c1,5.925183559354825,KZCXKPNIJGNSPF-UHFFFAOYSA-N
CHEMBL5438538,COc1cc2c(cc1OC)CN(C(=O)c1cc3cc(-c4ccc(C)cc4)ccc3[nH]1)CC2,1190.0,COc1cc2c(cc1OC)CN(C(=O)c1cc3cc(-c4ccc(C)cc4)ccc3[nH]1)CC2,5.924453038607469,WTRPATFIZLCORA-UHFFFAOYSA-N
CHEMBL5439235,COC(=O)/C(C#N)=C/c1cn(CC(=O)Nc2ccc(Br)cn2)c2ccccc12,1190.0,COC(=O)/C(C#N)=C/c1cn(CC(=O)Nc2ccc(Br)cn2)c2ccccc12,5.924453038607469,UZDACVNULBHFBS-MDWZMJQESA-N
CHEMBL2059229,O=C(c1ccccc1)c1ccccc1OCC(O)CN1CCCCC1,1200.0,O=C(c1ccccc1)c1ccccc1OCC(O)CN1CCCCC1,5.920818753952375,LHQJUHBRBUFOBY-UHFFFAOYSA-N
CHEMBL45816,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,1200.0,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,5.920818753952375,HBNPJJILLOYFJU-VMPREFPWSA-N
CHEMBL13473,COc1ccc2c(=O)cc(-c3ccc(OC)c(OC)c3)oc2c1,1200.0,COc1ccc2c(=O)cc(-c3ccc(OC)c(OC)c3)oc2c1,5.920818753952375,VSFZYCDPDWSYSS-UHFFFAOYSA-N
CHEMBL456673,COc1cccc(CCc2ccccc2OCCCCN2CCN(c3ccc(F)cc3)CC2)c1,1200.0,COc1cccc(CCc2ccccc2OCCCCN2CCN(c3ccc(F)cc3)CC2)c1,5.920818753952375,DTCOBDNXWXNEKW-UHFFFAOYSA-N
CHEMBL5194241,COC(=O)C[C@H]1Cc2c(c(O)c3c4c(c5n(c24)[C@H]([C@@H](C)O)CC5)C=CC3=O)[C@H](C)O1,1200.0,COC(=O)C[C@H]1Cc2c(c(O)c3c4c(c5n(c24)[C@H]([C@@H](C)O)CC5)C=CC3=O)[C@H](C)O1,5.920818753952375,RMVZLVPYLMSGAY-ZAZJYDDPSA-N
CHEMBL456675,COc1cccc(CCc2ccccc2OCCCN2CCN(c3ncccn3)CC2)c1,1200.0,COc1cccc(CCc2ccccc2OCCCN2CCN(c3ncccn3)CC2)c1,5.920818753952375,CYDGNUMWYIAVLK-UHFFFAOYSA-N
CHEMBL91153,COc1ccc(-c2cc(=O)c3ccccc3o2)cc1OC,1200.0,COc1ccc(-c2cc(=O)c3ccccc3o2)cc1OC,5.920818753952375,ZGHORMOOTZTQFL-UHFFFAOYSA-N
CHEMBL5415893,COc1cc2c(cc1OC)CN(C(=O)c1cc3cc(-c4ccc(NC(=O)c5ccc(Cl)cc5)cc4)ccc3n1Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)CC2,1206.0,COc1cc2c(cc1OC)CN(C(=O)c1cc3cc(-c4ccc(NC(=O)c5ccc(Cl)cc5)cc4)ccc3n1Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)CC2,5.9186526921958675,YEWPTBGCBXUCQN-UHFFFAOYSA-N
CHEMBL2059233,CCCNCC(O)COc1ccccc1C(=O)c1ccc(C)cc1,1210.0,CCCNCC(O)COc1ccccc1C(=O)c1ccc(C)cc1,5.91721462968355,JASUGYSNIDYMAN-UHFFFAOYSA-N
CHEMBL4159635,COc1ccc(-c2nc(Nc3ccc(OC)c(OC)c3)c3ccccc3n2)cc1,1220.0,COc1ccc(-c2nc(Nc3ccc(OC)c(OC)c3)c3ccccc3n2)cc1,5.913640169325252,QMFOOTIKJFKPLV-UHFFFAOYSA-N
